BASE_DE,GID_ID,GID_LO,GID_LA,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,ADSTRD_CD,ADSTRD_NM,WKDAY_NM,MVMN_TIME,SEXDSTN_FLAG_CD,AGRDE_CO,PDSTRN_POPLTN_CO,PDSTRN_ELSE_POPLTN_CO
20201105,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,목,22,M,6,10,4
20201105,"83,912,334",127.0708542,37.80926895,41,경기도,4163,양주시,41630550,회천3동,목,18,M,4,4,10
20201105,"83,912,334",127.0708542,37.80926895,41,경기도,4163,양주시,41630550,회천3동,목,16,M,5,3,4
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,16,M,4,40,26
20201105,"70,904,337",126.6134415,37.44168091,28,인천광역시,2811,중구,28110520,연안동,목,17,M,6,9,4
20201105,"79,911,943",126.9310684,37.51979828,11,서울특별시,1156,영등포구,11560540,여의동,목,17,M,3,29,5
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,13,M,6,19,6
20201105,"84,055,102",127.0790787,37.25811768,41,경기도,4111,수원시,41117570,영통1동,목,18,F,2,10,4
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,19,M,3,11,6
20201105,"83,863,801",127.070549,37.56771088,11,서울특별시,1123,동대문구,11230660,장안2동,목,20,F,6,23,5
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,11,M,6,15,7
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,22,M,4,19,23
20201105,"80,343,588",126.9474335,37.37205505,41,경기도,4117,안양시,41173580,호계1동,목,5,M,4,6,3
20201105,"102,496,369",127.7220459,34.74321747,46,전라남도,4613,여수시,46130625,광림동,목,14,M,7,12,4
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,20,M,5,28,6
20201105,"79,911,943",126.9310684,37.51979828,11,서울특별시,1156,영등포구,11560540,여의동,목,16,M,5,14,9
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,18,M,5,28,20
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,17,M,2,32,14
20201105,"70,904,337",126.6134415,37.44168091,28,인천광역시,2811,중구,28110520,연안동,목,8,M,5,10,10
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,7,F,6,11,8
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,14,M,1,9,6
20201105,"101,408,483",127.6849442,34.76402283,46,전라남도,4613,여수시,46130790,시전동,목,6,F,6,4,4
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,3,M,5,21,9
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,23,M,2,20,9
20201105,"83,784,400",127.0661621,37.83538818,41,경기도,4163,양주시,41630550,회천3동,목,0,M,1,33,3
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,2,M,3,15,4
20201105,"83,368,146",127.0521469,37.70915222,41,경기도,4115,의정부시,41150561,장암동,목,21,M,4,4,4
20201105,"83,368,146",127.0521469,37.70915222,41,경기도,4115,의정부시,41150561,장암동,목,8,F,4,6,4
20201105,"127,809,284",128.6012573,35.86414337,27,대구광역시,2711,중구,27110545,삼덕동,목,10,M,1,4,4
20201105,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,목,2,M,1,8,8
20201105,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,목,18,F,5,8,3
20201105,"70,904,337",126.6134415,37.44168091,28,인천광역시,2811,중구,28110520,연안동,목,15,M,3,5,9
20201105,"125,121,340",128.5075836,35.81447601,27,대구광역시,2729,달서구,27290615,진천동,목,17,M,4,5,4
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,5,M,5,35,6
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,8,M,1,25,6
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,7,M,4,12,3
20201105,"70,904,337",126.6134415,37.44168091,28,인천광역시,2811,중구,28110520,연안동,목,14,M,5,8,9
20201105,"76,056,105",126.7950439,37.48346329,41,경기도,4119,부천시,41190603,심곡동,목,6,F,7,7,3
20201105,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,목,21,F,3,8,8
20201105,"83,863,801",127.070549,37.56771088,11,서울특별시,1123,동대문구,11230660,장안2동,목,0,M,5,19,3
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,9,F,5,23,11
20201105,"70,904,337",126.6134415,37.44168091,28,인천광역시,2811,중구,28110520,연안동,목,9,M,3,8,13
20201105,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,목,19,F,3,4,7
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,16,M,2,10,4
20201105,"68,751,746",126.5834808,33.5080719,50,제주특별자치도,5011,제주시,50110610,삼양동,목,0,M,1,5,5
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,8,F,3,10,3
20201121,"80,679,980",126.9579468,37.55823517,11,서울특별시,1141,서대문구,11410555,북아현동,토,9,F,4,14,5
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,14,F,4,13,12
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,16,M,5,51,23
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,15,M,3,22,15
20201121,"142,142,894",129.0840302,35.18528748,26,부산광역시,2647,연제구,26470680,연산4동,토,1,M,4,5,3
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,12,F,3,18,13
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,21,M,2,10,8
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,18,M,4,59,17
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,13,F,6,8,3
20201121,"77,431,663",126.8450775,37.32330704,41,경기도,4127,안산시,41271590,성포동,토,1,F,2,21,4
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,15,M,3,19,9
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,16,F,1,15,5
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,20,M,4,47,6
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,13,M,4,19,15
20201121,"80,679,980",126.9579468,37.55823517,11,서울특별시,1141,서대문구,11410555,북아현동,토,15,F,4,10,4
20201121,"142,142,894",129.0840302,35.18528748,26,부산광역시,2647,연제구,26470680,연산4동,토,14,F,3,5,4
20201121,"80,679,980",126.9579468,37.55823517,11,서울특별시,1141,서대문구,11410555,북아현동,토,1,M,5,13,4
20201121,"141,438,877",129.0593567,35.15810776,26,부산광역시,2623,부산진구,26230510,부전1동,토,11,F,3,5,7
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,12,F,2,23,10
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,15,F,5,11,13
20201105,"79,911,943",126.9310684,37.51979828,11,서울특별시,1156,영등포구,11560540,여의동,목,12,F,3,32,5
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,8,F,7,17,6
20201105,"83,912,334",127.0708542,37.80926895,41,경기도,4163,양주시,41630550,회천3동,목,9,F,4,4,14
20201105,"79,911,943",126.9310684,37.51979828,11,서울특별시,1156,영등포구,11560540,여의동,목,13,F,5,18,4
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,22,M,2,11,4
20201105,"83,912,334",127.0708542,37.80926895,41,경기도,4163,양주시,41630550,회천3동,목,14,F,2,7,13
20201105,"83,912,334",127.0708542,37.80926895,41,경기도,4163,양주시,41630550,회천3동,목,6,M,3,4,4
20201105,"84,055,102",127.0790787,37.25811768,41,경기도,4111,수원시,41117570,영통1동,목,22,M,1,7,5
20201105,"79,911,943",126.9310684,37.51979828,11,서울특별시,1156,영등포구,11560540,여의동,목,10,F,3,28,3
20201105,"83,368,146",127.0521469,37.70915222,41,경기도,4115,의정부시,41150561,장암동,목,19,M,4,8,5
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,23,M,4,8,7
20201105,"83,368,146",127.0521469,37.70915222,41,경기도,4115,의정부시,41150561,장암동,목,0,F,1,6,3
20201105,"65,570,712",126.4612122,34.75477219,46,전라남도,4683,영암군,46830253,삼호읍,목,21,F,1,3,3
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,10,M,6,45,22
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,17,F,7,37,5
20201121,"129,425,161",128.6570282,35.85370255,27,대구광역시,2726,수성구,27260561,만촌3동,토,7,M,1,4,4
20201121,"141,438,877",129.0593567,35.15810776,26,부산광역시,2623,부산진구,26230510,부전1동,토,12,F,5,17,4
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,11,F,6,9,3
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,13,M,7,3,3
20201121,"80,679,980",126.9579468,37.55823517,11,서울특별시,1141,서대문구,11410555,북아현동,토,7,F,7,12,4
20201121,"72,040,077",126.6545258,37.35680389,28,인천광역시,2818,연수구,28185840,송도3동,토,10,F,4,3,3
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,13,F,4,18,7
20201105,"81,042,416",126.9875793,35.0606575,46,전라남도,4679,화순군,46790250,화순읍,목,14,F,7,6,6
20201105,"141,982,905",129.0785522,35.18581009,26,부산광역시,2647,연제구,26470690,연산5동,목,12,M,6,5,3
20201105,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,목,18,M,1,6,6
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,1,M,2,27,3
20201105,"83,784,400",127.0661621,37.83538818,41,경기도,4163,양주시,41630550,회천3동,목,8,M,4,10,3
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,0,M,4,18,6
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,11,F,4,22,7
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,19,M,2,22,5
20201121,"141,438,877",129.0593567,35.15810776,26,부산광역시,2623,부산진구,26230510,부전1동,토,10,M,7,5,4
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,23,F,1,33,6
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,17,M,4,60,24
20201121,"80,679,980",126.9579468,37.55823517,11,서울특별시,1141,서대문구,11410555,북아현동,토,8,F,2,5,3
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,9,M,5,12,8
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,19,F,3,12,8
20201105,"83,863,801",127.070549,37.56771088,11,서울특별시,1123,동대문구,11230660,장안2동,목,16,F,1,13,8
20201105,"139,583,089",128.9964752,35.20217896,26,부산광역시,2632,북구,26320520,구포2동,목,18,M,6,3,4
20201105,"83,863,801",127.070549,37.56771088,11,서울특별시,1123,동대문구,11230660,장안2동,목,6,M,5,7,4
20201105,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,목,20,M,1,9,4
20201105,"70,904,337",126.6134415,37.44168091,28,인천광역시,2811,중구,28110520,연안동,목,13,M,4,10,6
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,20,F,1,11,5
20201105,"79,911,943",126.9310684,37.51979828,11,서울특별시,1156,영등포구,11560540,여의동,목,19,M,4,39,5
20201105,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,목,4,M,5,12,5
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,20,M,3,20,6
20201105,"70,904,337",126.6134415,37.44168091,28,인천광역시,2811,중구,28110520,연안동,목,11,M,4,9,9
20201105,"83,559,754",127.059967,37.53792572,11,서울특별시,1120,성동구,11200670,성수2가1동,목,18,M,3,44,8
20201105,"139,583,089",128.9964752,35.20217896,26,부산광역시,2632,북구,26320520,구포2동,목,8,M,4,4,5
20201121,"80,679,980",126.9579468,37.55823517,11,서울특별시,1141,서대문구,11410555,북아현동,토,17,M,4,23,5
20201121,"80,375,959",126.9473267,37.54015732,11,서울특별시,1144,마포구,11440585,도화동,토,1,F,4,11,3
20201121,"79,111,932",126.9029922,37.49216843,11,서울특별시,1156,영등포구,11560700,대림1동,토,10,F,7,17,5
20201101,"133,919,422",128.8019409,35.19496155,48,경상남도,4825,김해시,48250620,장유2동,일,16,F,4,3,3
20201101,"84,596,391",127.1044693,36.05156326,45,전라북도,4514,익산시,45140390,여산면,일,15,F,4,3,5
20201101,"77,202,830",126.8553696,35.13847733,29,광주광역시,2914,서구,29140821,금호1동,일,0,F,1,8,3
20201101,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,일,15,F,5,14,9
20201101,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,일,13,M,6,18,3
20201101,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,일,11,M,6,20,7
20201101,"127,649,356",128.5960999,35.89213943,27,대구광역시,2723,북구,27230610,산격1동,일,2,F,1,3,3
20201101,"78,856,351",126.8924713,37.67373657,41,경기도,4128,고양시,41281590,고양동,일,12,M,5,4,33
20201101,"78,856,351",126.8924713,37.67373657,41,경기도,4128,고양시,41281590,고양동,일,10,M,5,4,24
20201101,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,일,9,F,5,16,7
20201101,"78,856,351",126.8924713,37.67373657,41,경기도,4128,고양시,41281590,고양동,일,14,F,6,4,21
20201101,"84,999,837",127.1104965,37.61606979,11,서울특별시,1126,중랑구,11260680,신내1동,일,7,M,1,4,4
20201103,"82,055,960",127.0064316,37.58819199,11,서울특별시,1129,성북구,11290555,삼선동,화,18,F,2,17,6
20201103,"109,766,008",127.9866867,37.48907089,42,강원도,4273,횡성군,42730250,횡성읍,화,6,M,4,15,5
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,4,M,3,30,4
20201103,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,화,15,F,5,20,10
20201103,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,화,13,M,6,22,8
20201103,"82,055,960",127.0064316,37.58819199,11,서울특별시,1129,성북구,11290555,삼선동,화,16,M,1,14,12
20201103,"141,380,202",129.1056824,37.55577087,42,강원도,4217,동해시,42170630,망상동,화,16,M,7,3,7
20201103,"138,419,532",128.9933319,37.17193604,42,강원도,4219,태백시,42190515,황지동,화,9,M,7,14,5
20201103,"83,558,707",127.062706,37.06605911,41,경기도,4122,평택시,41220520,서정동,화,20,F,5,8,4
20201103,"109,766,008",127.9866867,37.48907089,42,강원도,4273,횡성군,42730250,횡성읍,화,10,M,7,15,3
20201101,"76,296,175",126.8031769,37.52182007,41,경기도,4119,부천시,41190830,오정동,일,7,F,4,4,5
20201101,"143,422,781",129.127655,35.16983414,26,부산광역시,2635,해운대구,26350520,우2동,일,16,M,2,9,4
20201101,"78,856,351",126.8924713,37.67373657,41,경기도,4128,고양시,41281590,고양동,일,11,M,3,4,15
20201101,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,일,10,M,4,11,3
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,5,M,5,10,7
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,21,M,7,4,4
20201103,"138,419,532",128.9933319,37.17193604,42,강원도,4219,태백시,42190515,황지동,화,18,F,1,4,4
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,7,F,6,4,12
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,13,F,4,11,14
20201103,"141,380,202",129.1056824,37.55577087,42,강원도,4217,동해시,42170630,망상동,화,4,M,7,4,6
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,11,F,4,11,10
20201103,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,화,9,F,5,18,9
20201103,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,화,11,M,6,24,10
20201103,"82,055,960",127.0064316,37.58819199,11,서울특별시,1129,성북구,11290555,삼선동,화,19,F,4,7,4
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,21,F,1,17,6
20201103,"83,447,113",127.057724,37.2458725,41,경기도,4111,수원시,41117580,영통2동,화,3,M,5,17,3
20201103,"83,239,946",127.0481796,37.61539841,11,서울특별시,1129,성북구,11290760,장위1동,화,6,M,6,5,4
20201103,"141,422,839",129.0584717,35.14053726,26,부산광역시,2617,동구,26170660,범일2동,화,16,M,6,5,4
20201101,"73,704,352",126.711441,37.52800369,28,인천광역시,2824,계양구,28245601,효성1동,일,14,F,3,6,3
20201101,"143,967,208",129.150528,35.37733841,48,경상남도,4833,양산시,48330560,평산동,일,13,F,1,7,4
